plot_id,tree_id,tree_tag,genus,species,name,dbh_cm,dfc_m,ord,ba,count,
A4-09,A4-09-71-00673,673,Acer,rubrum,Acer rubrum,11.7,9,172,107.5130638,1,
A4-09,A4-09-71-00674,674,Acer,rubrum,Acer rubrum,15.8,5.6,171.5,196.0666319,1,
A4-09,A4-09-71-00675,675,Acer,rubrum,Acer rubrum,19,11.985,181.5,283.5284975,1,
A4-09,A4-09-71-00676,676,Acer,rubrum,Acer rubrum,5.5,9.1,206,23.75827438,1,
A4-09,A4-09-71-00677,677,Acer,rubrum,Acer rubrum,12.3,14,211,118.8227878,1,
A4-09,A4-09-71-00678,678,Acer,rubrum,Acer rubrum,7.6,9.1,215,45.3645596,1,
A4-09,A4-09-71-00679,679,Acer,rubrum,Acer rubrum,6.5,5.2,211,33.18304438,1,
A4-09,A4-09-71-00682,682,Acer,rubrum,Acer rubrum,6.3,13.425,57,31.17242678,1,
A4-09,A4-09-71-00683,683,Acer,rubrum,Acer rubrum,9.2,13.35,50,66.4760444,1,
A4-09,A4-09-71-00684,684,Acer,rubrum,Acer rubrum,12.1,14.15,45,114.990048,1,
A4-09,A4-09-71-00689,689,Acer,rubrum,Acer rubrum,4.3,15.2,78,14.52199978,1,
A4-09,A4-09-71-00690,690,Acer,rubrum,Acer rubrum,14.8,11.5,93,172.0334684,1,
A4-09,A4-09-71-00691,691,Acer,rubrum,Acer rubrum,8.3,4.95,89,54.10603378,1,
A4-09,A4-09-71-00693,693,Acer,rubrum,Acer rubrum,17.1,5.85,145,229.658083,1,
A4-09,A4-09-71-00694,694,Acer,rubrum,Acer rubrum,7.8,6.45,145,47.7835839,1,
A4-09,A4-09-71-00695,695,Acer,rubrum,Acer rubrum,11.1,9.8,149,96.76882598,1,
A4-09,A4-09-71-00697,697,Acer,rubrum,Acer rubrum,12,11.05,149,113.09724,1,
A4-09,A4-09-71-00700,700,Acer,rubrum,Acer rubrum,5.1,13.1,142,20.42818898,1,
A4-09,A4-09-71-00655,655,Carya,glabra,Carya glabra,8.5,10.9,310,56.74496938,1,
A4-09,A4-09-71-00666,666,Carya,glabra,Carya glabra,32.8,15.539,167,844.9620464,1,
A4-09,A4-09-71-00671,671,Carya,glabra,Carya glabra,8.8,11.9,175,60.8211824,1,
A4-09,A4-09-71-00685,685,Carya,glabra,Carya glabra,4.5,6.45,61,15.90429938,1,
A4-09,A4-09-71-00692,692,Carya,glabra,Carya glabra,11.9,6.1,104,111.22014,1,
A4-09,A4-09-71-00686,686,Kalmia,latifolia,Kalmia latifolia,4.8,11.8,83,18.0955584,1,
A4-09,A4-09-71-00687,687,Kalmia,latifolia,Kalmia latifolia,12.1,12.35,88,114.990048,1,
A4-09,A4-09-71-00659,659,Liriodendron,tulipfera,Liriodendron tulipfera,18,8.8,141.5,254.46879,1,
A4-09,A4-09-71-00657,657,Nyssa,sylvatica,Nyssa sylvatica,5.5,13.5,156,23.75827438,1,
A4-09,A4-09-71-00662,662,Nyssa,sylvatica,Nyssa sylvatica,3.9,10,155,11.94589598,1,
A4-09,A4-09-71-00667,667,Nyssa,sylvatica,Nyssa sylvatica,6.6,13.3,158,34.2119151,1,
A4-09,A4-09-71-00668,668,Nyssa,sylvatica,Nyssa sylvatica,4.7,13.5,161,17.34943078,1,
A4-09,A4-09-71-00696,696,Nyssa,sylvatica,Nyssa sylvatica,5.9,10.25,149,27.33968698,1,
A4-09,A4-09-71-00699,699,Nyssa,sylvatica,Nyssa sylvatica,23.2,15.9,147,422.7323504,1,
A4-09,A4-09-71-00681,681,Quercus,alba,Quercus alba,19.7,9.05,54,304.8049158,1,
A4-09,A4-09-71-00698,698,Quercus,alba,Quercus alba,61.8,12,150,2999.621548,1,
A4-09,A4-09-71-00658,658,Quercus,prinus,Quercus prinus,13.1,13.5,150,134.782065,1,
A4-09,A4-09-71-00661,661,Quercus,prinus,Quercus prinus,5.9,10.9,146,27.33968698,1,
A4-09,A4-09-71-00669,669,Quercus,prinus,Quercus prinus,9.3,12.4,163.5,67.92902978,1,
A4-09,A4-09-71-00680,680,Quercus,prinus,Quercus prinus,67.4,2,220,3567.872347,1,
A4-09,A4-09-71-00688,688,Quercus,prinus,Quercus prinus,70.1,14.7,64,3859.451169,1,
A4-12,A4-12-75-00768,768,Acer,rubrum,Acer rubrum,16,14.4,234,201.06176,1,
A4-12,A4-12-75-00770,770,Acer,rubrum,Acer rubrum,11.8,12.5,308,109.3587479,1,
A4-12,A4-12-75-00778,778,Acer,rubrum,Acer rubrum,10.2,12.3,321,81.7127559,1,
A4-12,A4-12-75-00798,798,Acer,rubrum,Acer rubrum,12.4,15.2,325,120.7627196,1,
A4-12,A4-12-75-00798,798,Acer,rubrum,Acer rubrum,12.6,15.2,325,124.6897071,1,
A4-12,A4-12-75-00761,761,Kalmia,latifolia,Kalmia latifolia,3.8,9.9,299,11.3411399,1,
A4-12,A4-12-75-00762,762,Kalmia,latifolia,Kalmia latifolia,3.6,6.9,258,10.1787516,1,
A4-12,A4-12-75-00764,764,Kalmia,latifolia,Kalmia latifolia,3.5,15.3,304,9.621119375,1,
A4-12,A4-12-75-00764,764,Kalmia,latifolia,Kalmia latifolia,3.3,15.3,304,8.552978775,1,
A4-12,A4-12-75-00764,764,Kalmia,latifolia,Kalmia latifolia,3.2,15.3,304,8.0424704,1,
A4-12,A4-12-75-00769,769,Kalmia,latifolia,Kalmia latifolia,3.3,13,347,8.552978775,1,
A4-12,A4-12-75-00769,769,Kalmia,latifolia,Kalmia latifolia,5.9,13,348,27.33968698,1,
A4-12,A4-12-75-00774,774,Kalmia,latifolia,Kalmia latifolia,3.2,11.6,351,8.0424704,1,
A4-12,A4-12-75-00774,774,Kalmia,latifolia,Kalmia latifolia,4.4,11.6,351,15.2052956,1,
A4-12,A4-12-75-00774,774,Kalmia,latifolia,Kalmia latifolia,3.1,11.6,351,7.547669975,1,
A4-12,A4-12-75-00775,775,Kalmia,latifolia,Kalmia latifolia,3.2,4.8,306,8.0424704,1,
A4-12,A4-12-75-00775,775,Kalmia,latifolia,Kalmia latifolia,3.8,4.8,306,11.3411399,1,
A4-12,A4-12-75-00781,781,Kalmia,latifolia,Kalmia latifolia,4.3,9,294,14.52199978,1,
A4-12,A4-12-75-00784,784,Kalmia,latifolia,Kalmia latifolia,4,10.8,291,12.56636,1,
A4-12,A4-12-75-00785,785,Kalmia,latifolia,Kalmia latifolia,3.1,9.9,223,7.547669975,1,
A4-12,A4-12-75-00785,785,Kalmia,latifolia,Kalmia latifolia,3,9.9,223,7.0685775,1,
A4-12,A4-12-75-00787,787,Kalmia,latifolia,Kalmia latifolia,4.5,13.7,352,15.90429938,1,
A4-12,A4-12-75-00787,787,Kalmia,latifolia,Kalmia latifolia,5.8,13.7,352,26.4207719,1,
A4-12,A4-12-75-00789,789,Kalmia,latifolia,Kalmia latifolia,5.6,14.6,329,24.6300656,1,
A4-12,A4-12-75-00790,790,Kalmia,latifolia,Kalmia latifolia,4.1,11.5,335,13.20253198,1,
A4-12,A4-12-75-00790,790,Kalmia,latifolia,Kalmia latifolia,4.5,11.5,335,15.90429938,1,
A4-12,A4-12-75-00794,794,Kalmia,latifolia,Kalmia latifolia,4.5,15.6,332,15.90429938,1,
A4-12,A4-12-75-00796,796,Kalmia,latifolia,Kalmia latifolia,4.1,7.8,327,13.20253198,1,
A4-12,A4-12-75-00796,796,Kalmia,latifolia,Kalmia latifolia,3,7.8,327,7.0685775,1,
A4-12,A4-12-75-00797,797,Kalmia,latifolia,Kalmia latifolia,4.6,12.5,323,16.6190111,1,
A4-12,A4-12-75-00799,799,Kalmia,latifolia,Kalmia latifolia,3.3,5.817,325,8.552978775,1,
A4-12,A4-12-75-00765,765,Nyssa,sylvatica,Nyssa sylvatica,8.7,8.6,326,59.44673678,1,
A4-12,A4-12-75-00767,767,Nyssa,sylvatica,Nyssa sylvatica,7.4,10.1,228,43.0083671,1,
A4-12,A4-12-75-00771,771,Nyssa,sylvatica,Nyssa sylvatica,5.8,12.7,293,26.4207719,1,
A4-12,A4-12-75-00772,772,Nyssa,sylvatica,Nyssa sylvatica,9.4,11.3,247,69.3977231,1,
A4-12,A4-12-75-00776,776,Nyssa,sylvatica,Nyssa sylvatica,6.26,7.4,271,30.77784307,1,
A4-12,A4-12-75-00777,777,Nyssa,sylvatica,Nyssa sylvatica,9.3,5.5,262,67.92902978,1,
A4-12,A4-12-75-00779,779,Nyssa,sylvatica,Nyssa sylvatica,11.3,10.9,346,100.2874068,1,
A4-12,A4-12-75-00782,782,Nyssa,sylvatica,Nyssa sylvatica,9.1,8.2,252,65.03876698,1,
A4-12,A4-12-75-00783,783,Nyssa,sylvatica,Nyssa sylvatica,4.2,13,274,13.8544119,1,
A4-12,A4-12-75-00788,788,Nyssa,sylvatica,Nyssa sylvatica,5.2,9.6,332,21.2371484,1,
A4-12,A4-12-75-00786,786,Quercus,prinus,Quercus prinus,46.2,14.6,328,1676.38384,1,
A4-12,A4-12-75-00800,800,Quercus,prinus,Quercus prinus,52,13.8,307,2123.71484,1,
A4-13,A4-13-74-00798,798,Acer,rubrum,Acer rubrum,4.8,13.594,134,18.0955584,1,
A4-13,A4-13-74-00797,797,Acer,rubrum,Acer rubrum,7,7.744,154,38.4844775,1,
A4-13,A4-13-74-00796,796,Acer,rubrum,Acer rubrum,21.5,7.446,120,363.0499944,1,
A4-13,A4-13-74-00796,796,Acer,rubrum,Acer rubrum,7.3,7.446,120,41.85383278,1,
A4-13,A4-13-74-00785,785,Acer,rubrum,Acer rubrum,14.2,10.895,80,158.3675519,1,
A4-13,A4-13-74-00781,781,Acer,rubrum,Acer rubrum,3.7,11.956,60,10.75209178,1,
A4-13,A4-13-74-00778,778,Acer,rubrum,Acer rubrum,18.3,5.5,75,263.0217688,1,
A4-13,A4-13-74-00776,776,Acer,rubrum,Acer rubrum,4.5,12.79,38,15.90429938,1,
A4-13,A4-13-74-00764,764,Acer,rubrum,Acer rubrum,10.9,11.594,10,93.31307698,1,
A4-13,A4-13-74-00759,759,Acer,rubrum,Acer rubrum,12.1,13.196,339,114.990048,1,
A4-13,A4-13-74-00757,757,Acer,rubrum,Acer rubrum,9,7.078,348,63.6171975,1,
A4-13,A4-13-74-00754,754,Acer,rubrum,Acer rubrum,12.4,2.506,315,120.7627196,1,
A4-13,A4-13-74-00750,750,Acer,rubrum,Acer rubrum,19,13.872,310,283.5284975,1,
A4-13,A4-13-74-00738,738,Acer,rubrum,Acer rubrum,17.7,5.624,259,246.0571828,1,
A4-13,A4-13-74-00761,761,Carya,glabra,Carya glabra,63.4,15.707,8,3156.952375,1,
A4-13,A4-13-74-00749,749,Carya,glabra,Carya glabra,4.6,14.664,308,16.6190111,1,
A4-13,A4-13-74-00748,748,Carya,glabra,Carya glabra,14.7,9.388,298,169.7165458,1,
A4-13,A4-13-74-00747,747,Carya,glabra,Carya glabra,5.6,12.963,285,24.6300656,1,
A4-13,A4-13-74-00746,746,Carya,glabra,Carya glabra,7.4,14.54,276,43.0083671,1,
A4-13,A4-13-74-00745,745,Carya,glabra,Carya glabra,3.4,13.804,259,9.0791951,1,
A4-13,A4-13-74-00789,789,Cornus,florida,Cornus florida,3.5,14.65,111,9.621119375,1,
A4-13,A4-13-74-00727,727,Kalmia,latifolia,Kalmia latifolia,5.2,15.6,208,21.2371484,1,
A4-13,A4-13-74-00787,787,Kalmia,latifolia,Kalmia latifolia,4.8,15.85,94,18.0955584,1,
A4-13,A4-13-74-00734,734,Liriodendron,tulipfera,Liriodendron tulipfera,10.3,6.623,199,83.32282078,1,
A4-13,A4-13-74-00731,731,Liriodendron,tulipfera,Liriodendron tulipfera,3.3,12.91,219,8.552978775,1,
A4-13,A4-13-74-00729,729,Liriodendron,tulipfera,Liriodendron tulipfera,3.9,11.34,208,11.94589598,1,
A4-13,A4-13-74-00726,726,Liriodendron,tulipfera,Liriodendron tulipfera,7,14.66,186,38.4844775,1,
A4-13,A4-13-74-00725,725,Liriodendron,tulipfera,Liriodendron tulipfera,5.9,15.52,174,27.33968698,1,
A4-13,A4-13-74-00724,724,Liriodendron,tulipfera,Liriodendron tulipfera,18.8,9.55,189,277.5908924,1,
A4-13,A4-13-74-00723,723,Liriodendron,tulipfera,Liriodendron tulipfera,6.9,4.45,181,37.39277498,1,
A4-13,A4-13-74-00720,720,Liriodendron,tulipfera,Liriodendron tulipfera,3.5,13.31,156,9.621119375,1,
A4-13,A4-13-74-00719,719,Liriodendron,tulipfera,Liriodendron tulipfera,7.7,13.36,170,46.56621778,1,
A4-13,A4-13-74-00718,718,Liriodendron,tulipfera,Liriodendron tulipfera,4.5,15.23,152,15.90429938,1,
A4-13,A4-13-74-00773,773,Liriodendron,tulipfera,Liriodendron tulipfera,21.5,10.201,40,363.0499944,1,
A4-13,A4-13-74-00767,767,Liriodendron,tulipfera,Liriodendron tulipfera,20.6,7.906,29,333.2912831,1,
A4-13,A4-13-74-00760,760,Liriodendron,tulipfera,Liriodendron tulipfera,4.8,13.831,349,18.0955584,1,
A4-13,A4-13-74-00758,758,Liriodendron,tulipfera,Liriodendron tulipfera,4.1,9.378,355,13.20253198,1,
A4-13,A4-13-74-00755,755,Liriodendron,tulipfera,Liriodendron tulipfera,3,4.967,350,7.0685775,1,
A4-13,A4-13-74-00752,752,Liriodendron,tulipfera,Liriodendron tulipfera,5.9,8.546,326,27.33968698,1,
A4-13,A4-13-74-00744,744,Liriodendron,tulipfera,Liriodendron tulipfera,20.5,10.547,251,330.0632994,1,
A4-13,A4-13-74-00735,735,Nyssa,sylvatica,Nyssa sylvatica,7.3,7.077,214,41.85383278,1,
A4-13,A4-13-74-00733,733,Nyssa,sylvatica,Nyssa sylvatica,4.8,7.15,214,18.0955584,1,
A4-13,A4-13-74-00730,730,Nyssa,sylvatica,Nyssa sylvatica,3.2,13.3,225,8.0424704,1,
A4-13,A4-13-74-00728,728,Nyssa,sylvatica,Nyssa sylvatica,21,13.85,208,346.3602975,1,
A4-13,A4-13-74-00722,722,Nyssa,sylvatica,Nyssa sylvatica,5.3,11.73,166,22.06181578,1,
A4-13,A4-13-74-00721,721,Nyssa,sylvatica,Nyssa sylvatica,4.5,11.23,150,15.90429938,1,
A4-13,A4-13-74-00800,800,Nyssa,sylvatica,Nyssa sylvatica,16.3,13.599,145,208.6722618,1,
A4-13,A4-13-74-00795,795,Nyssa,sylvatica,Nyssa sylvatica,8.3,3.387,118,54.10603378,1,
A4-13,A4-13-74-00794,794,Nyssa,sylvatica,Nyssa sylvatica,7.5,1.457,105,44.17860938,1,
A4-13,A4-13-74-00792,792,Nyssa,sylvatica,Nyssa sylvatica,9.5,5.008,110,70.88212438,1,
A4-13,A4-13-74-00790,790,Nyssa,sylvatica,Nyssa sylvatica,4,9.617,103,12.56636,1,
A4-13,A4-13-74-00788,788,Nyssa,sylvatica,Nyssa sylvatica,11.4,12.935,99,102.0702591,1,
A4-13,A4-13-74-00786,786,Nyssa,sylvatica,Nyssa sylvatica,9.6,12.711,75,72.3822336,1,
A4-13,A4-13-74-00784,784,Nyssa,sylvatica,Nyssa sylvatica,7.4,7.896,73,43.0083671,1,
A4-13,A4-13-74-00783,783,Nyssa,sylvatica,Nyssa sylvatica,5.5,9.342,67,23.75827438,1,
A4-13,A4-13-74-00782,782,Nyssa,sylvatica,Nyssa sylvatica,6.2,9.377,65,30.1906799,1,
A4-13,A4-13-74-00780,780,Nyssa,sylvatica,Nyssa sylvatica,7.5,15.618,90,44.17860938,1,
A4-13,A4-13-74-00777,777,Nyssa,sylvatica,Nyssa sylvatica,6.3,12.342,54,31.17242678,1,
A4-13,A4-13-74-00775,775,Nyssa,sylvatica,Nyssa sylvatica,11.3,15.594,36,100.2874068,1,
A4-13,A4-13-74-00772,772,Nyssa,sylvatica,Nyssa sylvatica,7.6,7.213,51,45.3645596,1,
A4-13,A4-13-74-00771,771,Nyssa,sylvatica,Nyssa sylvatica,11.4,4.691,55,102.0702591,1,
A4-13,A4-13-74-00770,770,Nyssa,sylvatica,Nyssa sylvatica,5.3,3.928,46,22.06181578,1,
A4-13,A4-13-74-00769,769,Nyssa,sylvatica,Nyssa sylvatica,5.7,1.59,31,25.51756478,1,
A4-13,A4-13-74-00768,768,Nyssa,sylvatica,Nyssa sylvatica,4.5,5.605,26,15.90429938,1,
A4-13,A4-13-74-00766,766,Nyssa,sylvatica,Nyssa sylvatica,3.6,10.672,20,10.1787516,1,
A4-13,A4-13-74-00765,765,Nyssa,sylvatica,Nyssa sylvatica,4.2,10.879,12,13.8544119,1,
A4-13,A4-13-74-00763,763,Nyssa,sylvatica,Nyssa sylvatica,12.5,10.981,0,122.7183594,1,
A4-13,A4-13-74-00756,756,Nyssa,sylvatica,Nyssa sylvatica,3.9,6.67,6,11.94589598,1,
A4-13,A4-13-74-00753,753,Nyssa,sylvatica,Nyssa sylvatica,7.6,4.689,310,45.3645596,1,
A4-13,A4-13-74-00742,742,Nyssa,sylvatica,Nyssa sylvatica,6.1,13.954,245,29.22464098,1,
A4-13,A4-13-74-00741,741,Nyssa,sylvatica,Nyssa sylvatica,27.9,13.841,231,611.361268,1,
A4-13,A4-13-74-00739,739,Nyssa,sylvatica,Nyssa sylvatica,8.7,7.746,248,59.44673678,1,
A4-13,A4-13-74-00737,737,Nyssa,sylvatica,Nyssa sylvatica,6,2.925,211,28.27431,1,
A4-13,A4-13-74-00740,740,Quercus,alba,Quercus alba,58.1,9.781,235,2651.195655,1,
A4-13,A4-13-74-00779,779,Quercus,alba,Quercus alba,21.2,15.547,73,352.9890524,1,
A4-13,A4-13-74-00774,774,Quercus,alba,Quercus alba,58.5,14.916,33,2687.826594,1,
A4-13,A4-13-74-00736,736,Quercus,alba,Quercus alba,48.8,3.671,200,1870.377022,1,
A4-13,A4-13-74-00799,799,Quercus,prinus,Quercus prinus,17.9,13.595,137,251.649213,1,
A4-13,A4-13-74-00793,793,Quercus,prinus,Quercus prinus,92,4.762,87,6647.60444,1,
A4-13,A4-13-74-00791,791,Quercus,prinus,Quercus prinus,57.8,14.5,125,2623.887384,1,
A4-13,A4-13-74-00751,751,Quercus,prinus,Quercus prinus,72.3,13.903,338,4105.500498,1,
A4-13,A4-13-74-00743,743,Quercus,prinus,Quercus prinus,53.8,10.676,247,2273.28594,1,
A4-13,A4-13-74-00732,732,Quercus,prinus,Quercus prinus,87,11.34,203,5944.673678,1,
A4-13,A4-13-74-00762,762,Quercus,rubra,Quercus rubra,69.7,12.143,2,3815.531741,1,
A4-14,A4-14-70-00687,687,Acer,rubrum,Acer rubrum,5.1,7.05,146,20.42818898,1,
A4-14,A4-14-70-00686,686,Acer,rubrum,Acer rubrum,3.8,12.3,128,11.3411399,1,
A4-14,A4-14-70-00693,693,Acer,rubrum,Acer rubrum,4.5,12.27,111,15.90429938,1,
A4-14,A4-14-70-00675,675,Acer,rubrum,Acer rubrum,3.2,7.25,124,8.0424704,1,
A4-14,A4-14-70-00674,674,Acer,rubrum,Acer rubrum,5.8,8.6,97,26.4207719,1,
A4-14,A4-14-70-00673,673,Acer,rubrum,Acer rubrum,6.5,9.85,99,33.18304438,1,
A4-14,A4-14-70-00666,666,Acer,rubrum,Acer rubrum,4.5,15.93,26,15.90429938,1,
A4-14,A4-14-70-00658,658,Acer,rubrum,Acer rubrum,6.3,14.5,174,31.17242678,1,
A4-14,A4-14-70-00651,651,Acer,rubrum,Acer rubrum,4.9,3.854,271,18.85739398,1,
A4-14,A4-14-70-00639,639,Acer,rubrum,Acer rubrum,29.4,10.379,296,678.8661831,1,
A4-14,A4-14-70-00646,646,Acer,rubrum,Acer rubrum,3,1.466,328,7.0685775,1,
A4-14,A4-14-70-00641,641,Acer,rubrum,Acer rubrum,48.8,15.2,324,1870.377022,1,
A4-14,A4-14-70-00680,680,Cornus,florida,Cornus florida,4.7,15.75,117,17.34943078,1,
A4-14,A4-14-70-00676,676,Cornus,florida,Cornus florida,3.7,10.96,109.5,10.75209178,1,
A4-14,A4-14-70-00655,655,Cornus,florida,Cornus florida,9.5,5.5,214,70.88212438,1,
A4-14,A4-14-70-00645,645,Cornus,florida,Cornus florida,4,3.579,324,12.56636,1,
A4-14,A4-14-70-00667,667,Ilex,opaca,Ilex opaca,8.8,8.05,19.5,60.8211824,1,
A4-14,A4-14-70-00679,679,Kalmia,latifolia,Kalmia latifolia,5.7,9.9,353,25.51756478,1,
A4-14,A4-14-70-00682,682,Nyssa,sylvatica,Nyssa sylvatica,13.9,14.5,160,151.746651,1,
A4-14,A4-14-70-00700,700,Nyssa,sylvatica,Nyssa sylvatica,18.1,15.7,170,257.304075,1,
A4-14,A4-14-70-00681,681,Nyssa,sylvatica,Nyssa sylvatica,3.5,12.8,171,9.621119375,1,
A4-14,A4-14-70-00697,697,Nyssa,sylvatica,Nyssa sylvatica,4.4,10.2,157,15.2052956,1,
A4-14,A4-14-70-00690,690,Nyssa,sylvatica,Nyssa sylvatica,40.1,14.17,147,1262.927034,1,
A4-14,A4-14-70-00677,677,Nyssa,sylvatica,Nyssa sylvatica,4.3,15.05,131,14.52199978,1,
A4-14,A4-14-70-00669,669,Nyssa,sylvatica,Nyssa sylvatica,10,15.1,94,78.53975,1,
A4-14,A4-14-70-00663,663,Nyssa,sylvatica,Nyssa sylvatica,8.5,10.45,3,56.74496938,1,
A4-14,A4-14-70-00662,662,Nyssa,sylvatica,Nyssa sylvatica,7.1,12.75,10,39.59188798,1,
A4-14,A4-14-70-00684,684,Nyssa,sylvatica,Nyssa sylvatica,8.8,10.4,351,60.8211824,1,
A4-14,A4-14-70-00691,691,Nyssa,sylvatica,Nyssa sylvatica,14.6,12.04,184,167.4153311,1,
A4-14,A4-14-70-00678,678,Nyssa,sylvatica,Nyssa sylvatica,3.8,12.04,175,11.3411399,1,
A4-14,A4-14-70-00649,649,Nyssa,sylvatica,Nyssa sylvatica,9,10.67,273,63.6171975,1,
A4-14,A4-14-70-00647,647,Nyssa,sylvatica,Nyssa sylvatica,12.4,14.45,273,120.7627196,1,
A4-14,A4-14-70-00643,643,Nyssa,sylvatica,Nyssa sylvatica,6,6.6,316,28.27431,1,
A4-14,A4-14-70-00642,642,Nyssa,sylvatica,Nyssa sylvatica,7.4,8.6,335,43.0083671,1,
A4-14,A4-14-70-00640,640,Nyssa,sylvatica,Nyssa sylvatica,7.2,13.3,314,40.7150064,1,
A4-14,A4-14-70-00638,638,Nyssa,sylvatica,Nyssa sylvatica,8.7,13.669,291,59.44673678,1,
A4-14,A4-14-70-00671,671,Pinus,virginiana,Pinus virginiana,5.1,9.4,75,20.42818898,1,
A4-14,A4-14-70-00648,648,Pinus,virginiana,Pinus virginiana,8.7,14.6,267,59.44673678,1,
A4-14,A4-14-70-00688,688,Quercus,prinus,Quercus prinus,37.5,8.3,178.5,1104.465234,1,
A4-14,A4-14-70-00689,689,Quercus,prinus,Quercus prinus,26.7,9.6,149,559.9020238,1,
A4-14,A4-14-70-00698,698,Quercus,prinus,Quercus prinus,30.4,7.3,132,725.8329536,1,
A4-14,A4-14-70-00699,699,Quercus,prinus,Quercus prinus,47.7,14.9,146,1787.007078,1,
A4-14,A4-14-70-00840,840,Quercus,prinus,Quercus prinus,33,9.9,124,855.2978775,1,
A4-14,A4-14-70-00696,696,Quercus,prinus,Quercus prinus,25.8,11.2,123.5,522.7919919,1,
A4-14,A4-14-70-00694,694,Quercus,prinus,Quercus prinus,33,15.4,117,855.2978775,1,
A4-14,A4-14-70-00672,672,Quercus,prinus,Quercus prinus,29.7,14.6,98,692.7912808,1,
A4-14,A4-14-70-00670,670,Quercus,prinus,Quercus prinus,36.5,11.1,75,1046.345819,1,
A4-14,A4-14-70-00695,695,Quercus,prinus,Quercus prinus,32.5,14.9,88,829.5761094,1,
A4-14,A4-14-70-00692,692,Quercus,prinus,Quercus prinus,43.2,8.1,62,1465.74023,1,
A4-14,A4-14-70-00685,685,Quercus,prinus,Quercus prinus,33.3,13.9,55.5,870.9194338,1,
A4-14,A4-14-70-00668,668,Quercus,prinus,Quercus prinus,25.5,11.6,33,510.7047244,1,
A4-14,A4-14-70-00665,665,Quercus,prinus,Quercus prinus,28.8,12.2,11.5,651.4401024,1,
A4-14,A4-14-70-00664,664,Quercus,prinus,Quercus prinus,25,13.5,11.5,490.8734375,1,
A4-14,A4-14-70-00661,661,Quercus,prinus,Quercus prinus,65,15.8,352,3318.304438,1,
A4-14,A4-14-70-00660,660,Quercus,prinus,Quercus prinus,96.3,11.5,342,7283.532942,1,
A4-14,A4-14-70-00657,657,Quercus,prinus,Quercus prinus,82.2,9.2,210,5306.805244,1,
A4-14,A4-14-70-00659,659,Quercus,prinus,Quercus prinus,26.1,13.9,192,535.020631,1,
A4-14,A4-14-70-00656,656,Quercus,prinus,Quercus prinus,22.3,14.2,225,390.5703228,1,
A4-14,A4-14-70-00654,654,Quercus,prinus,Quercus prinus,16,6.78,237,201.06176,1,
A4-14,A4-14-70-00653,653,Quercus,prinus,Quercus prinus,52.9,12.2,245,2197.864218,1,
A4-14,A4-14-70-00652,652,Quercus,prinus,Quercus prinus,29.2,2.217,280,669.6613244,1,
A4-14,A4-14-70-00650,650,Quercus,prinus,Quercus prinus,38.3,12.388,271,1152.091739,1,
A4-14,A4-14-70-00644,644,Quercus,prinus,Quercus prinus,13.6,4.416,328,145.2671216,1,
A4-14,A4-14-70-00683,683,Quercus,rubra,Quercus rubra,32.4,3.26,25.5,824.4788796,1,
A4-15,A4-15-68-00302,302,Acer,rubrum,Acer rubrum,12.5,3.6,218,122.7183594,1,
A4-15,A4-15-68-00313,313,Acer,rubrum,Acer rubrum,81,12.388,252,5152.992998,1,
A4-15,A4-15-68-00360,360,Acer,rubrum,Acer rubrum,32.5,15.85,109,829.5761094,1,
A4-15,A4-15-68-00386,386,Acer,rubrum,Acer rubrum,10.9,14.4,52,93.31307698,1,
A4-15,A4-15-68-00391,391,Acer,rubrum,Acer rubrum,5.1,14.735,16,20.42818898,1,
A4-15,A4-15-68-00395,395,Acer,rubrum,Acer rubrum,3.2,10.231,355,8.0424704,1,
A4-15,A4-15-68-00802,802,Acer,rubrum,Acer rubrum,3.5,14.9,289,9.621119375,1,
A4-15,A4-15-68-00815,815,Acer,rubrum,Acer rubrum,6,3.05,309,28.27431,1,
A4-15,A4-15-68-00818,818,Acer,rubrum,Acer rubrum,4.7,0.725,75,17.34943078,1,
A4-15,A4-15-68-01282,1282,Acer,rubrum,Acer rubrum,3.5,14.2,195,9.621119375,1,
A4-15,A4-15-68-00312,312,Kalmia,latifolia,Kalmia latifolia,7.5,13.948,265,44.17860938,1,
A4-15,A4-15-68-00361,361,Kalmia,latifolia,Kalmia latifolia,4.5,13.685,124,15.90429938,1,
A4-15,A4-15-68-00369,369,Kalmia,latifolia,Kalmia latifolia,8.3,14.25,85,54.10603378,1,
A4-15,A4-15-68-00371,371,Kalmia,latifolia,Kalmia latifolia,4,8.862,48,12.56636,1,
A4-15,A4-15-68-00374,374,Kalmia,latifolia,Kalmia latifolia,25,8.543,101,490.8734375,1,
A4-15,A4-15-68-00375,375,Kalmia,latifolia,Kalmia latifolia,4,10.16,85,12.56636,1,
A4-15,A4-15-68-00378,378,Kalmia,latifolia,Kalmia latifolia,4.6,5.556,86,16.6190111,1,
A4-15,A4-15-68-00384,384,Kalmia,latifolia,Kalmia latifolia,3.1,13.5,53,7.547669975,1,
A4-15,A4-15-68-00385,385,Kalmia,latifolia,Kalmia latifolia,5,14.2,54,19.6349375,1,
A4-15,A4-15-68-00389,389,Kalmia,latifolia,Kalmia latifolia,4.4,14.414,17,15.2052956,1,
A4-15,A4-15-68-00394,394,Kalmia,latifolia,Kalmia latifolia,5,12.24,352,19.6349375,1,
A4-15,A4-15-68-00801,801,Kalmia,latifolia,Kalmia latifolia,3.2,12.455,290,8.0424704,1,
